,name,location,mobile_no,email,find_us,qualification,branch,career_issue,looking_for,technology,mode,time_slot,date,attended_by,no_persons,fee_details,year_of_pass_out,status,remarks,year,month
902,hidden,chevayur,hidden,hidden,social media,ug,electronics,no_career_issue,short term course,mern,offline,morning,2024-09-15,baiju,1,60000,2023,not joined,call not picking,2024,9
903,hidden,koyilandy,hidden,hidden,reference,ug,mechanical,backpapers,work experience,java,offline,afternoon,2024-07-02,monish,1,60000,2024,not joined,not impressed,2024,7
904,hidden,kannur,hidden,hidden,social media,pg,mechanical,non it background,work experience,python,online,morning,2024-08-07,baiju,1,60000,2020,not joined,high fee,2024,8
905,hidden,westhill,hidden,hidden,others,ug,electronics,non it background,it internship,mern,offline,weekend,2024-05-12,baiju,1,60000,2021,not joined,joined other institude,2024,5
906,hidden,kovoor,hidden,hidden,social media,pg,electronics,no_career_issue,others,mern,offline,morning,2024-11-09,deepak,1,60000,2019,joined,not impressed,2024,11
907,hidden,nadakkavu,hidden,hidden,social media,ug,mechanical,backpapers,it internship,python,online,afternoon,2024-10-22,anupama,4,12500,2023,not joined,call not picking,2024,10
908,hidden,thrissur,hidden,hidden,social media,ug,civil,career gap,short term course,mern,offline,morning,2024-09-22,rifna,2,60000,2019,not joined,joined other institude,2024,9
909,hidden,palakkad,hidden,hidden,social media,ug,commerce,no_career_issue,short term course,java,offline,morning,2024-04-06,deepak,2,60000,2023,joined,not impressed,2024,4
910,hidden,ponnani,hidden,hidden,social media,ug,computer science,no_career_issue,work experience,python,hybrid,evening,2024-04-18,deepak,1,60000,2019,joined,not impressed,2024,4
911,hidden,manjeri,hidden,hidden,social media,ug,civil,no_career_issue,it internship,ai,offline,evening,2024-05-11,faisal,2,35000,2021,not joined,call not picking,2024,5
912,hidden,chevayur,hidden,hidden,social media,ug,electronics,non it background,it internship,mern,offline,morning,2024-05-19,baiju,4,60000,2020,not joined,not okay,2024,5
913,hidden,kozhikode,hidden,hidden,others,sslc,other,career gap,others,ai,hybrid,afternoon,2024-08-24,anupama,2,35000,2023,not joined,not impressed,2024,8
914,hidden,medical college,hidden,hidden,google,pg,electronics,no_career_issue,short term course,data science,offline,afternoon,2024-02-06,baiju,1,12500,2023,not joined,call not picking,2024,2
915,hidden,westhill,hidden,hidden,social media,others,computer science,no_career_issue,short term course,data science,offline,weekend,2024-07-26,baiju,1,60000,2023,not joined,high fee,2024,7
916,hidden,nadakkavu,hidden,hidden,social media,ug,mechanical,career gap,it internship,flutter,offline,afternoon,2024-12-14,baiju,2,35000,2020,not joined,not okay,2024,12
917,hidden,nadakkavu,hidden,hidden,reference,ug,electronics,no_career_issue,job oriented course,mern,offline,evening,2024-01-16,baiju,1,60000,2021,not joined,not impressed,2024,1
918,hidden,kondotty,hidden,hidden,social media,ug,other,no_career_issue,work experience,python,online,morning,2024-06-06,baiju,1,60000,2021,not joined,not interested,2024,6
919,hidden,kozhikode,hidden,hidden,others,ug,electronics,backpapers,others,java,offline,morning,2024-02-26,baiju,1,60000,2021,not joined,call not picking,2024,2
920,hidden,kozhikode,hidden,hidden,social media,ug,commerce,no_career_issue,others,mern,online,weekend,2024-04-04,rifna,1,60000,2023,not joined,not interested,2024,4
921,hidden,palazhi,hidden,hidden,reference,ug,mechanical,career gap,short term course,java,offline,morning,2024-02-16,baiju,2,60000,2019,joined,not impressed,2024,2
922,hidden,kondotty,hidden,hidden,social media,ug,civil,non it background,others,data science,hybrid,evening,2024-05-10,lekha,4,60000,2020,joined,not impressed,2024,5
923,hidden,thrissur,hidden,hidden,reference,sslc,mechanical,no_career_issue,job oriented course,python,offline,morning,2024-02-20,monish,1,60000,2021,not joined,call not picking,2024,2
924,hidden,ernakulam,hidden,hidden,social media,diploma,civil,no_career_issue,short term course,data science,offline,afternoon,2024-04-20,lekha,1,12500,2022,not joined,high fee,2024,4
925,hidden,kottayam,hidden,hidden,google,ug,commerce,no_career_issue,work experience,python,offline,morning,2024-12-21,baiju,2,60000,2024,not joined,not interested,2024,12
926,hidden,manjeri,hidden,hidden,social media,ug,other,no_career_issue,short term course,mern,offline,morning,2024-12-21,monish,6,35000,2020,not joined,not okay,2024,12
927,hidden,westhill,hidden,hidden,social media,sslc,computer science,no_career_issue,work experience,data science,hybrid,morning,2024-11-19,baiju,3,60000,2023,not joined,not okay,2024,11
928,hidden,nadakkavu,hidden,hidden,others,ug,commerce,career gap,short term course,mern,offline,morning,2024-05-23,baiju,4,60000,2023,joined,not impressed,2024,5
929,hidden,wayanad,hidden,hidden,social media,others,civil,career gap,work experience,python,offline,weekend,2024-01-27,baiju,1,60000,2021,not joined,not interested,2024,1
930,hidden,nadakkavu,hidden,hidden,social media,pg,other,no_career_issue,short term course,data science,online,evening,2024-08-08,baiju,5,60000,2019,not joined,suspected,2024,8
931,hidden,kozhikode,hidden,hidden,social media,pg,civil,non it background,others,mern,offline,weekend,2024-03-18,baiju,4,35000,2024,not joined,suspected,2024,3
932,hidden,kozhikode,hidden,hidden,google,plus 2,computer science,non it background,others,ai,offline,morning,2024-07-20,baiju,2,60000,2023,joined,not impressed,2024,7
933,hidden,kannur,hidden,hidden,social media,plus 2,other,no_career_issue,it internship,python,offline,afternoon,2024-04-16,baiju,2,60000,2019,not joined,joined other institude,2024,4
934,hidden,kozhikode,hidden,hidden,social media,ug,other,no_career_issue,job oriented course,mern,hybrid,morning,2024-04-02,sandra,6,60000,2023,not joined,call not picking,2024,4
935,hidden,medical college,hidden,hidden,social media,ug,computer science,non it background,job oriented course,python,online,evening,2024-09-09,deepak,5,60000,2023,not joined,joined other institude,2024,9
936,hidden,tirur,hidden,hidden,reference,pg,mechanical,career gap,it internship,python,online,morning,2024-07-02,baiju,1,60000,2020,joined,not impressed,2024,7
937,hidden,nadakkavu,hidden,hidden,social media,ug,commerce,no_career_issue,work experience,python,offline,morning,2024-08-07,baiju,2,35000,2022,not joined,high fee,2024,8
938,hidden,kondotty,hidden,hidden,reference,ug,other,no_career_issue,others,mern,offline,evening,2024-04-18,faisal,1,60000,2020,not joined,not okay,2024,4
939,hidden,ponnani,hidden,hidden,social media,pg,other,no_career_issue,others,data science,offline,morning,2024-12-07,sivaprasad,1,60000,2024,joined,not impressed,2024,12
940,hidden,kondotty,hidden,hidden,social media,ug,computer science,career gap,it internship,python,offline,afternoon,2024-02-03,baiju,1,60000,2023,joined,not impressed,2024,2
941,hidden,westhill,hidden,hidden,social media,ug,electronics,career gap,others,python,online,morning,2024-11-09,monish,2,35000,2023,not joined,high fee,2024,11
942,hidden,kozhikode,hidden,hidden,others,ug,electronics,career gap,short term course,mern,hybrid,morning,2024-10-17,baiju,1,35000,2023,not joined,not interested,2024,10
943,hidden,kozhikode,hidden,hidden,google,ug,commerce,no_career_issue,job oriented course,data science,offline,evening,2024-07-24,deepak,1,12500,2022,not joined,high fee,2024,7
944,hidden,westhill,hidden,hidden,social media,pg,computer science,no_career_issue,short term course,mern,offline,evening,2024-04-17,deepak,1,60000,2023,not joined,joined other institude,2024,4
945,hidden,kannur,hidden,hidden,social media,ug,mechanical,non it background,others,java,online,morning,2024-05-03,anupama,1,35000,2024,not joined,joined other institude,2024,5
946,hidden,kozhikode,hidden,hidden,social media,ug,electronics,career gap,job oriented course,mern,offline,morning,2024-12-02,sandra,2,60000,2024,joined,not impressed,2024,12
947,hidden,kozhikode,hidden,hidden,social media,ug,other,career gap,short term course,flutter,online,afternoon,2024-06-26,baiju,2,60000,2021,not joined,suspected,2024,6
948,hidden,tanur,hidden,hidden,social media,ug,mechanical,no_career_issue,short term course,mern,hybrid,evening,2024-03-09,monish,2,60000,2022,not joined,not impressed,2024,3
949,hidden,chevayur,hidden,hidden,social media,ug,civil,no_career_issue,others,python,hybrid,weekend,2024-02-17,sandra,6,35000,2023,not joined,call not picking,2024,2
950,hidden,ernakulam,hidden,hidden,google,sslc,computer science,no_career_issue,short term course,mern,offline,morning,2024-02-25,rifna,1,12500,2020,not joined,not interested,2024,2
951,hidden,medical college,hidden,hidden,google,ug,civil,career gap,it internship,data science,offline,morning,2024-02-03,baiju,1,35000,2021,not joined,not impressed,2024,2
952,hidden,ponnani,hidden,hidden,social media,pg,other,career gap,work experience,python,offline,morning,2024-01-18,monish,6,60000,2021,not joined,high fee,2024,1
953,hidden,kovoor,hidden,hidden,reference,pg,commerce,career gap,work experience,mern,offline,evening,2024-07-03,anupama,1,60000,2024,not joined,not impressed,2024,7
954,hidden,palakkad,hidden,hidden,social media,plus 2,electronics,no_career_issue,work experience,python,offline,morning,2024-04-12,faisal,1,60000,2022,not joined,suspected,2024,4
955,hidden,nilambur,hidden,hidden,social media,ug,commerce,career gap,it internship,data science,offline,weekend,2024-04-06,baiju,4,35000,2019,not joined,not interested,2024,4
956,hidden,kovoor,hidden,hidden,reference,ug,commerce,non it background,it internship,python,hybrid,morning,2024-03-07,baiju,2,60000,2021,not joined,high fee,2024,3
957,hidden,nadakkavu,hidden,hidden,reference,ug,mechanical,no_career_issue,work experience,python,offline,afternoon,2024-12-09,sandra,1,60000,2019,not joined,high fee,2024,12
958,hidden,medical college,hidden,hidden,social media,ug,mechanical,backpapers,short term course,java,offline,afternoon,2024-06-13,monish,1,60000,2021,not joined,not interested,2024,6
959,hidden,kozhikode,hidden,hidden,social media,diploma,electronics,non it background,it internship,mern,offline,morning,2024-01-13,baiju,1,12500,2019,not joined,call not picking,2024,1
960,hidden,malappuram,hidden,hidden,social media,ug,other,no_career_issue,work experience,ai,offline,morning,2024-12-23,baiju,1,12500,2022,not joined,not okay,2024,12
961,hidden,kozhikode,hidden,hidden,others,ug,mechanical,no_career_issue,others,python,offline,evening,2024-10-11,rifna,2,60000,2019,not joined,suspected,2024,10
962,hidden,ramanattukara,hidden,hidden,others,pg,civil,career gap,job oriented course,java,hybrid,afternoon,2024-10-21,baiju,1,60000,2023,not joined,not okay,2024,10
963,hidden,trivandrum,hidden,hidden,google,ug,other,non it background,short term course,java,offline,afternoon,2024-07-07,sivaprasad,2,60000,2023,not joined,not interested,2024,7
964,hidden,nadakkavu,hidden,hidden,others,ug,electronics,career gap,others,mern,offline,morning,2024-01-12,monish,1,60000,2019,not joined,not interested,2024,1
965,hidden,wayanad,hidden,hidden,reference,diploma,other,career gap,it internship,python,offline,morning,2024-06-21,rifna,1,12500,2023,not joined,suspected,2024,6
966,hidden,ernakulam,hidden,hidden,others,ug,commerce,career gap,it internship,mern,online,morning,2024-04-08,rifna,1,35000,2023,not joined,not interested,2024,4
967,hidden,kunnamangalam,hidden,hidden,others,ug,commerce,no_career_issue,it internship,python,offline,morning,2024-11-22,baiju,1,60000,2020,joined,not impressed,2024,11
968,hidden,ramanattukara,hidden,hidden,social media,others,other,no_career_issue,work experience,java,hybrid,afternoon,2024-07-18,faisal,1,60000,2021,not joined,suspected,2024,7
969,hidden,kovoor,hidden,hidden,social media,pg,civil,no_career_issue,others,python,offline,morning,2024-07-26,baiju,1,60000,2021,joined,not impressed,2024,7
970,hidden,westhill,hidden,hidden,social media,pg,other,no_career_issue,work experience,data science,offline,afternoon,2024-09-25,deepak,2,60000,2020,not joined,not impressed,2024,9
971,hidden,kovoor,hidden,hidden,social media,pg,commerce,no_career_issue,it internship,java,offline,morning,2024-06-25,baiju,4,60000,2022,joined,not impressed,2024,6
972,hidden,nilambur,hidden,hidden,social media,plus 2,electronics,backpapers,it internship,mern,offline,morning,2024-06-05,baiju,3,60000,2022,not joined,not impressed,2024,6
973,hidden,wayanad,hidden,hidden,google,ug,civil,no_career_issue,others,mern,offline,morning,2024-02-01,baiju,1,35000,2023,not joined,not interested,2024,2
974,hidden,beypore,hidden,hidden,social media,sslc,computer science,backpapers,job oriented course,data science,offline,afternoon,2024-07-24,baiju,1,60000,2020,not joined,not okay,2024,7
975,hidden,kozhikode,hidden,hidden,social media,ug,computer science,no_career_issue,short term course,flutter,online,morning,2024-11-24,baiju,1,12500,2019,not joined,not impressed,2024,11
976,hidden,kozhikode,hidden,hidden,social media,ug,other,backpapers,work experience,testing,offline,afternoon,2024-04-22,baiju,2,60000,2023,joined,not impressed,2024,4
977,hidden,kondotty,hidden,hidden,others,pg,civil,no_career_issue,work experience,mern,hybrid,morning,2024-11-11,baiju,1,60000,2024,not joined,high fee,2024,11
978,hidden,kozhikode,hidden,hidden,social media,pg,electronics,career gap,others,python,offline,morning,2024-09-08,faisal,1,60000,2023,not joined,not okay,2024,9
979,hidden,chaliyam,hidden,hidden,social media,ug,civil,no_career_issue,short term course,data science,offline,morning,2024-06-02,sivaprasad,1,60000,2020,joined,not impressed,2024,6
980,hidden,farook,hidden,hidden,reference,plus 2,other,non it background,others,flutter,online,evening,2024-04-17,anupama,1,60000,2024,not joined,not okay,2024,4
981,hidden,palazhi,hidden,hidden,reference,ug,electronics,non it background,it internship,testing,offline,morning,2024-09-14,baiju,1,35000,2022,not joined,high fee,2024,9
982,hidden,koyilandy,hidden,hidden,social media,others,mechanical,backpapers,others,python,online,morning,2024-04-10,faisal,2,12500,2019,not joined,suspected,2024,4
983,hidden,nadakkavu,hidden,hidden,social media,pg,mechanical,no_career_issue,work experience,mern,hybrid,evening,2024-10-07,rifna,1,60000,2022,joined,not impressed,2024,10
984,hidden,ernakulam,hidden,hidden,social media,ug,other,no_career_issue,it internship,mern,offline,morning,2024-04-08,baiju,1,60000,2023,not joined,not impressed,2024,4
985,hidden,ernakulam,hidden,hidden,social media,ug,commerce,no_career_issue,others,data science,offline,morning,2024-05-02,baiju,4,60000,2024,not joined,call not picking,2024,5
986,hidden,ponnani,hidden,hidden,social media,ug,mechanical,no_career_issue,others,python,hybrid,weekend,2024-12-18,baiju,4,60000,2023,not joined,joined other institude,2024,12
987,hidden,tanur,hidden,hidden,social media,pg,commerce,no_career_issue,it internship,flutter,offline,morning,2024-02-08,baiju,3,60000,2023,not joined,not okay,2024,2
988,hidden,pantheerankavu,hidden,hidden,social media,sslc,commerce,no_career_issue,others,mern,offline,afternoon,2024-08-22,deepak,1,60000,2019,not joined,high fee,2024,8
